"","V1","V2","V3","V4","V5","V6","V7"
"1",0.00759280089988751,0.0278249066847642,0.0539956803455724,0.0725490196078431,0.151515151515152,0.153846153846154,0.0256410256410256
"2",0.0114178595773688,0.0223018717642374,0.0382882882882883,0.0534979423868313,0.0404040404040404,0.101941747572816,0.186885245901639
"3",0.00875356803044719,0.0322307039864292,0.0390143737166324,0.0351351351351351,0.0610687022900763,0.0588235294117647,NA
"4",0.0114766641162969,0.0259812050856827,0.0233082706766917,0.0492700729927007,0.0878048780487805,0.155555555555556,0.39344262295082
"5",0.0120910384068279,0.0425776754890679,0.108597285067873,0.107329842931937,0.204301075268817,0.270718232044199,0.454545454545455
"6",0.0151838039424614,0.0318872821653689,0.0486486486486487,0.0827586206896552,0.135338345864662,0.124260355029586,0.175373134328358
"7",0.0118286445012788,0.0525437864887406,0.0855457227138643,0.0878378378378378,0.120689655172414,0.0576923076923077,0.231404958677686
"8",0.00613739853494358,0.0304119435996682,0.0564516129032258,0.0740740740740741,0.125,0.331034482758621,0.6
"9",0.00782328578002761,0.0190621425848265,0.0178926441351889,0.0400782013685239,0.0828025477707006,0.0972222222222222,0.28735632183908
"10",0.011754068716094,0.0225498699045967,0.062962962962963,0.0551643192488263,0.0727272727272727,0.235294117647059,0.0625
"11",0.00675360968793666,0.0151898734177215,0.0485327313769752,0.0371517027863777,0.0552486187845304,0.138461538461538,0.336842105263158
"12",0.0143303325372037,0.0463917525773196,0.0567164179104478,0.123209169054441,0.0869565217391304,0.261904761904762,0.51219512195122
"13",0.0106911984087519,0.0228187919463087,0.0323960880195599,0.0427236315086782,0.0826210826210826,0.105769230769231,0.0625
"14",0.00929839391377853,0.0227589410125406,0.0449897750511247,0.0354838709677419,0.10625,0.101941747572816,0.178861788617886
"15",0.0130538701967273,0.0374228395061728,0.056,0.183333333333333,0.142857142857143,0.196969696969697,0.223684210526316
"16",0.0135507579237483,0.0377520377520378,0.038265306122449,0.133333333333333,0.230769230769231,0.266666666666667,0.173076923076923
"17",0.00719895287958115,0.0126162018592297,0.0608695652173913,0.0744186046511628,0.0778301886792453,0.0810810810810811,0.0434782608695652
"18",0.0116300881635716,0.0389363722697056,0.0794326241134752,0.0619946091644205,0.113989637305699,0.0615384615384615,0.19935691318328
"19",0.00748643084409508,0.0237079184447605,0.037037037037037,0.0358152686145146,0.0571428571428571,0.125,0.377049180327869
"20",0.0136862956960202,0.0337236533957845,0.0355871886120996,0.0461538461538462,0.0952380952380952,0.265822784810127,0.486486486486487
"21",0.00775922877968493,0.034821145932257,0.0559360730593607,0.0649717514124294,0.119047619047619,0.289156626506024,0.567567567567568
"22",0.00520244288622484,0.0225100215849522,0.0279898218829517,0.054320987654321,0.0454545454545455,0.104838709677419,0.208333333333333
"23",0.0100069013112491,0.026140894993354,0.0548271752085816,0.0483383685800604,0.146341463414634,0.152173913043478,0.0625
"24",0.00878132362390233,0.0141843971631206,0.0385026737967914,0.0402075226977951,0.0475524475524476,0.0883458646616541,0.208121827411168
"25",0.0249695493300853,0.0432555492316448,0.0414746543778802,0.238095238095238,0.414634146341463,0.258620689655172,0.0384615384615385
"26",0.0118684299762631,0.0452147701582517,0.0915492957746479,0.0673076923076923,0.0617283950617284,0.12037037037037,0.208333333333333
"27",0.00981923677750502,0.0191120258747427,0.0610328638497653,0.101123595505618,0.117647058823529,0.225806451612903,0.353846153846154
"28",0.0181371622898167,0.0247848537005164,0.0275526742301459,0.0533980582524272,0.0588235294117647,0.1875,0.1
"29",0.00604370060437006,0.0271604938271605,0.0482573726541555,0.0680061823802164,0.127450980392157,0.142857142857143,0.0526315789473684
"30",0.00504600771742357,0.033306255077173,0.0311704834605598,0.0291095890410959,0.0761904761904762,0.167300380228137,0.261455525606469
"31",0.015843586718355,0.046801872074883,0.0819672131147541,0.118466898954704,0.0961538461538462,0.146666666666667,0.212121212121212
"32",0.00300508552935737,0.0136570561456753,0.0337682271680737,0.0580411124546554,0.0490654205607477,0.100456621004566,0.181132075471698
"33",0.0110721036997029,0.0171223418945043,0.0403768506056528,0.0880829015544041,0.120535714285714,0.111111111111111,0.377049180327869
"34",0.0127306273062731,0.0592072252885098,0.0283687943262411,0.0951086956521739,0.14,0.284263959390863,0.6
"35",0.0120020429009193,0.0211091234347048,0.053030303030303,0.032,0.0512820512820513,0.0416666666666667,0.25
"36",0.0146899644348229,0.0600220264317181,0.0829015544041451,0.145077720207254,0.314285714285714,0.262820512820513,0.567567567567568
"37",0.00996741422273337,0.0103550295857988,0.0447761194029851,0.0502392344497608,0.0479041916167665,0.0975609756097561,0.2875
"38",0.00824906865353912,0.0298452468680914,0.0616045845272206,0.0345454545454545,0.0869565217391304,0.100456621004566,0.193989071038251
"39",0.010498687664042,0.0321651464234277,0.0191518467852257,0.0515603799185889,0.0882352941176471,0.169491525423729,0.210526315789474
"40",0.00845727617381161,0.0267548001259049,0.0490620490620491,0.0609480812641084,0.128571428571429,0.0731707317073171,0
"41",0.0166058394160584,0.0248359887535145,0.0482509047044632,0.0726577437858509,0.137404580152672,0.186666666666667,0.323943661971831
"42",0.00818107444777747,0.0253648366921473,0.027027027027027,0.0749506903353057,0.0766773162939297,0.106666666666667,0.0909090909090909
"43",0.0102264426588751,0.0361201298701299,0.0347490347490347,0.0444126074498567,0.0701754385964912,0.244897959183673,0.467391304347826
"44",0.00772573635924674,0.0369198312236287,0.111111111111111,0.0732984293193717,0.0588235294117647,0.114285714285714,0.187878787878788
"45",0.00967894239848914,0.0241295051924252,0.0443425076452599,0.0602006688963211,0.205128205128205,0.333333333333333,0.0384615384615385
"46",0.00641162641590083,0.0180949129395698,0.0577557755775578,0.055256064690027,0.0853658536585366,0.0454545454545455,0
"47",0.0159343312409464,0.0419615773508595,0.0788091068301226,0.0342679127725857,0.0785714285714286,0.120418848167539,0.202279202279202
"48",0.0109246976199766,0.0267314702308627,0.0388739946380697,0.0605143721633888,0.0630630630630631,0.171428571428571,0.380952380952381
"49",0.0124780658997855,0.0289283366206443,0.0184563758389262,0.0666666666666667,0.06,0.1875,0.0384615384615385
"50",0.00815047021943574,0.029136690647482,0.0551181102362205,0.125925925925926,0.0792079207920792,0.246212121212121,0.538461538461538
"51",0.0109170305676856,0.0330760749724366,0.0543766578249337,0.0450606585788562,0.124352331606218,0.0942028985507246,0.173228346456693
"52",0.00834492350486787,0.0374800637958533,0.115207373271889,0.113978494623656,0.14,0.197674418604651,0.1875
"53",0.0121293800539084,0.0292648108493933,0.0383275261324042,0.0457142857142857,0.021505376344086,0.09375,0.348484848484849
"54",0.00479287915097569,0.0261075949367089,0.038558256496228,0.0412087912087912,0.0709219858156028,0.286764705882353,0.447916666666667
"55",0.0124978599554871,0.0251690458302029,0.0203900709219858,0.104972375690608,0.105263157894737,0.179487179487179,0.0416666666666667
"56",0.00691718078145448,0.021523178807947,0.0459363957597173,0.0305343511450382,0.072,0.1,0.179916317991632
"57",0.0158038147138965,0.0431873479318735,0.0383838383838384,0.0568356374807988,0.117647058823529,0.112903225806452,0.0625
"58",0.0134762136710505,0.0398481973434535,0.0741206030150754,0.0626151012891344,0.0810810810810811,0.0967741935483871,0.230769230769231
"59",0.010472972972973,0.0147991543340381,0.0240782543265613,0.0653669724770642,0.0833333333333333,0.125628140703518,0.255172413793103
"60",0.00829406220546654,0.0375045077533357,0.0438095238095238,0.168539325842697,0.142857142857143,0.310734463276836,0.538461538461538
"61",0.00962367135880494,0.027072192513369,0.0380499405469679,0.047752808988764,0.0833333333333333,0,0.266666666666667
"62",0.00980748274609517,0.017573939134162,0.044478527607362,0.0444126074498567,0.0868421052631579,0.130232558139535,0.26530612244898
"63",0.0115096873201611,0.0356234096692112,0.0605095541401274,0.0809248554913295,0.120300751879699,0.132978723404255,0.182539682539683
"64",0.0052954882440161,0.0183023035657936,0.0860585197934595,0.0738461538461539,0.134328358208955,0.265700483091787,0.538461538461538
"65",0.0197176241480039,0.0397326401782399,0.059190031152648,0.0833333333333333,0.0862068965517241,0.0740740740740741,0.225806451612903
"66",0.00815293786899072,0.0212838997596979,0.0568306010928962,0.0426829268292683,0.106666666666667,0.169230769230769,0.0689655172413793
"67",0.00980392156862745,0.0303030303030303,0.0583783783783784,0.0574712643678161,0.130434782608696,0.328859060402685,0.538461538461538
"68",0.0131479522442194,0.024866785079929,0.0597014925373134,0.0557768924302789,0.119601328903654,0.0960698689956332,0.187265917602996
"69",0.00722651383005233,0.0202981287662544,0.0368098159509202,0.0518731988472622,0.0445544554455446,0.115,0.254716981132075
"70",0.0126805213103205,0.0452869931542917,0.0491803278688525,0.100917431192661,0.125,0.205128205128205,0.217948717948718
"71",0.00757978723404255,0.0293020777836974,0.0435643564356436,0.0487012987012987,0.0847457627118644,0.138888888888889,0.177606177606178
"72",0.0173618940248027,0.0321414222579349,0.0453514739229025,0.105590062111801,0.0740740740740741,0.116666666666667,0.333333333333333
"73",0.00700792199878123,0.0222437137330754,0.0508885298869144,0.033271719038817,0.0771513353115727,0.0869565217391304,0
"74",0.0149289099526066,0.0268126888217523,0.0647482014388489,0.0982142857142857,0.111111111111111,0.202702702702703,0.2125
"75",0.00779588944011339,0.0275578080456129,0.0811808118081181,0.0859188544152745,0.0645161290322581,0.241509433962264,0.51219512195122
"76",0.00721703925365253,0.0423319717786855,0.0571736785329018,0.085972850678733,0.131578947368421,0.310734463276836,0.511627906976744
"77",0.00870232915280266,0.0235783633841886,0.0182421227197347,0.054726368159204,0.0805687203791469,0.158333333333333,0.0851063829787234
"78",0.00440270032286469,0.0252684775742262,0.0472334682860999,0.0361842105263158,0.111111111111111,0.09375,0.377049180327869
"79",0.012005510726235,0.017353579175705,0.0250481695568401,0.0290322580645161,0.0566037735849057,0.0989583333333333,0.178723404255319
"80",0.0178412132024978,0.0404676258992806,0.0777934936350778,0.101214574898785,0.109090909090909,0.117647058823529,0.218045112781955
"81",0.0124423963133641,0.0382387022016222,0.0446927374301676,0.0693069306930693,0.0689655172413793,0.212121212121212,0.0555555555555556
"82",0.0123592419664927,0.0256341068537507,0.0482315112540193,0.0323529411764706,0.153846153846154,0.333333333333333,0.448275862068966
"83",0.0127314814814815,0.041042345276873,0.0939226519337017,0.138020833333333,0.105882352941176,0.240506329113924,0.290780141843972
"84",0.00713530655391121,0.0199401794616152,0.0183654729109275,0.0284552845528455,0.0582010582010582,0.0818505338078292,0.169491525423729
"85",0.00782241014799154,0.0247933884297521,0.0335135135135135,0.0445714285714286,0.0822784810126582,0.0392156862745098,0.25
"86",0.00530828909759085,0.0209251101321586,0.0145846544071021,0.0421052631578947,0.0921985815602837,0.104651162790698,0.377049180327869
"87",0.00595710881652105,0.0166083916083916,0.0615615615615616,0.0258823529411765,0.0740740740740741,0.101694915254237,0.172932330827068
"88",0.00856531049250535,0.0264084507042254,0.0484330484330484,0.0402010050251256,0.0666666666666667,0.290322580645161,0.467391304347826
"89",0.0119913505012778,0.0481283422459893,0.118012422360248,0.0725806451612903,0.0823529411764706,0.148936170212766,0.219512195121951
"90",0.0205732372076666,0.0365910143584993,0.0603448275862069,0.0838815789473684,0.377777777777778,0.181818181818182,0.0416666666666667
"91",0.00855776491316386,0.0311082307193778,0.0552147239263804,0.142857142857143,0.0923076923076923,0.252788104089219,0.458333333333333
"92",0.00806296794010367,0.033130493576741,0.0455373406193078,0.0813008130081301,0.1,0.2,0.191489361702128
"93",0.010671525247267,0.0162284972411555,0.0733438485804416,0.056745182012848,0.0970149253731343,0.0666666666666667,0.125
"94",0.014945885586669,0.0308860759493671,0.0315789473684211,0.0325047801147228,0.0344827586206897,0.131578947368421,0.242424242424242
"95",0.00909090909090909,0.024364406779661,0.0418326693227092,0.0447761194029851,0.10126582278481,0.0875576036866359,0.182978723404255
"96",0.0117955439056356,0.0197211832709963,0.0455486542443064,0.0522088353413655,0.112426035502959,0.117647058823529,0.375
"97",0.00907990314769976,0.0249454318677892,0.0412844036697248,0.0776014109347443,0.167883211678832,0.191011235955056,0.0666666666666667
"98",0.0079438389063366,0.0319961795606495,0.0789946140035907,0.036117381489842,0.0632911392405063,0.0954773869346734,0.192439862542955
"99",0.0175068550938621,0.0405571487095453,0.0705467372134039,0.0808988764044944,0.0208333333333333,0.134453781512605,0.195402298850575
"100",0.00755235152763474,0.0211663066954644,0.0345963756177924,0.0567010309278351,0.0862068965517241,0.26056338028169,0.53030303030303
